Col1,Col2
-4.18407,12.2441
-4.18339,11.3094
-4.1827,10.2747
-4.18201,9.15964
-4.18132,7.98597
-4.18063,6.77781
-4.17994,5.56087
-4.17925,4.362
-4.17856,3.20834
-4.17787,2.12691
-4.17719,1.14362
-4.1765,0.283052
-4.17581,-0.432511
-4.17512,-0.983586
-4.17443,-1.35398
-4.17374,-1.5311
-4.17305,-1.50653
-4.17236,-1.2762
-4.17167,-0.840338
-4.17098,-0.203781
-4.1703,0.624267
-4.16961,1.63036
-4.16892,2.79717
-4.16823,4.10402
-4.16754,5.52702
-4.16685,7.03984
-4.16616,8.61454
-4.16547,10.2218
-4.16478,11.832
-4.1641,13.4156
-4.16341,14.9439
-4.16272,16.3902
-4.16203,17.7295
-4.16134,18.9397
-4.16065,20.0019
-4.15996,20.9006
-4.15927,21.6242
-4.15858,22.1651
-4.15789,22.5197
-4.15721,22.6883
-4.15652,22.6751
-4.15583,22.488
-4.15514,22.1379
-4.15445,21.6387
-4.15376,21.0065
-4.15307,20.2596
-4.15238,19.417
-4.15169,18.4988
-4.15101,17.525
-4.15032,16.5155
-4.14963,15.4891
-4.14894,14.4629
-4.14825,13.4528
-4.14756,12.4722
-4.14687,11.5324
-4.14618,10.6419
-4.14549,9.807
-4.1448,9.03137
-4.14412,8.31618
-4.14343,7.66055
-4.14274,7.06157
-4.14205,6.51479
-4.14136,6.01447
-4.14067,5.55402
-4.13998,5.12655
-4.13929,4.72511
-4.1386,4.34311
-4.13791,3.97484
-4.13723,3.61575
-4.13654,3.26262
-4.13585,2.91393
-4.13516,2.56984
-4.13447,2.23237
-4.13378,1.90537
-4.13309,1.59432
-4.1324,1.30628
-4.13171,1.04948
-4.13103,0.833228
-4.13034,0.667244
-4.12965,0.561479
-4.12896,0.525662
-4.12827,0.568752
-4.12758,0.698554
-4.12689,0.921277
-4.1262,1.24127
-4.12551,1.66062
-4.12482,2.1788
-4.12414,2.79271
-4.12345,3.49645
-4.12276,4.28125
-4.12207,5.1358
-4.12138,6.04618
-4.12069,6.99634
-4.12,7.96839
-4.11931,8.94291
-4.11862,9.89976
-4.11794,10.8183
-4.11725,11.6783
-4.11656,12.4602
-4.11587,13.1459
-4.11518,13.7193
-4.11449,14.167
-4.1138,14.4783
-4.11311,14.6461
-4.11242,14.6671
-4.11173,14.5416
-4.11105,14.2742
-4.11036,13.8732
-4.10967,13.3511
-4.10898,12.7237
-4.10829,12.0101
-4.1076,11.2324
-4.10691,10.4147
-4.10622,9.5826
-4.10553,8.76292
-4.10485,7.98247
-4.10416,7.2675
-4.10347,6.64299
-4.10278,6.13193
-4.10209,5.75454
-4.1014,5.5278
-4.10071,5.46487
-4.10002,5.57464
-4.09933,5.86147
-4.09864,6.32501
-4.09796,6.96004
-4.09727,7.75669
-4.09658,8.70061
-4.09589,9.77316
-4.0952,10.9521
-4.09451,12.212
-4.09382,13.5249
-4.09313,14.861
-4.09244,16.1895
-4.09175,17.4793
-4.09107,18.6999
-4.09038,19.8224
-4.08969,20.8196
-4.089,21.6674
-4.08831,22.3449
-4.08762,22.8353
-4.08693,23.1261
-4.08624,23.2093
-4.08555,23.0818
-4.08487,22.7452
-4.08418,22.2059
-4.08349,21.4745
-4.0828,20.5661
-4.08211,19.4991
-4.08142,18.295
-4.08073,16.9778
-4.08004,15.5734
-4.07935,14.1084
-4.07866,12.6101
-4.07798,11.105
-4.07729,9.61881
-4.0766,8.17523
-4.07591,6.79576
-4.07522,5.49907
-4.07453,4.30061
-4.07384,3.21234
-4.07315,2.24263
-4.07246,1.39611
-4.07178,0.673797
-4.07109,0.0732908
-4.0704,-0.410953
-4.06971,-0.787225
-4.06902,-1.06616
-4.06833,-1.2601
-4.06764,-1.3827
-4.06695,-1.44813
-4.06626,-1.47073
-4.06557,-1.46418
-4.06489,-1.44117
-4.0642,-1.41282
-4.06351,-1.38826
-4.06282,-1.37437
-4.06213,-1.37547
-4.06144,-1.39319
-4.06075,-1.42652
-4.06006,-1.47182
-4.05937,-1.523
-4.05869,-1.57182
-4.058,-1.60818
-4.05731,-1.62071
-4.05662,-1.59704
-4.05593,-1.52452
-4.05524,-1.39065
-4.05455,-1.18369
-4.05386,-0.893172
-4.05317,-0.510391
-4.05248,-0.0288983
-4.0518,0.555164
-4.05111,1.24278
-4.05042,2.0318
-4.04973,2.91685
-4.04904,3.88944
-4.04835,4.93787
-4.04766,6.04766
-4.04697,7.20171
-4.04628,8.38076
-4.04559,9.56392
-4.04491,10.7291
-4.04422,11.8537
-4.04353,12.9151
-4.04284,13.8915
-4.04215,14.7625
-4.04146,15.5093
-4.04077,16.1158
-4.04008,16.5688
-4.03939,16.8585
-4.03871,16.9787
-4.03802,16.927
-4.03733,16.7052
-4.03664,16.3189
-4.03595,15.7776
-4.03526,15.0947
-4.03457,14.2866
-4.03388,13.3729
-4.03319,12.3755
-4.0325,11.3183
-4.03182,10.2265
-4.03113,9.1257
-4.03044,8.04186
-4.02975,7.00014
-4.02906,6.02444
-4.02837,5.13687
-4.02768,4.35712
-4.02699,3.70208
-4.0263,3.18544
-4.02562,2.81733
-4.02493,2.60426
-4.02424,2.54886
-4.02355,2.65007
-4.02286,2.90306
-4.02217,3.29955
-4.02148,3.828
-4.02079,4.47409
-4.0201,5.22095
-4.01941,6.04985
-4.01873,6.94053
-4.01804,7.87184
-4.01735,8.82224
-4.01666,9.77038
-4.01597,10.6955
-4.01528,11.5781
-4.01459,12.4001
-4.0139,13.1457
-4.01321,13.801
-4.01253,14.355
-4.01184,14.7992
-4.01115,15.128
-4.01046,15.3388
-4.00977,15.4317
-4.00908,15.4096
-4.00839,15.2778
-4.0077,15.0442
-4.00701,14.7187
-4.00632,14.3128
-4.00564,13.8396
-4.00495,13.3133
-4.00426,12.7486
-4.00357,12.1608
-4.00288,11.5651
-4.00219,10.9762
-4.0015,10.4083
-4.00081,9.8744
-4.00012,9.38644
-3.99944,8.95482
-3.99875,8.58822
-3.99806,8.2935
-3.99737,8.07564
-3.99668,7.93751
-3.99599,7.88008
-3.9953,7.90219
-3.99461,8.0008
-3.99392,8.17093
-3.99323,8.40584
-3.99255,8.6972
-3.99186,9.03523
-3.99117,9.40892
-3.99048,9.80621
-3.98979,10.2143
-3.9891,10.6199
-3.98841,11.0094
-3.98772,11.3691
-3.98703,11.686
-3.98634,11.9472
-3.98566,12.141
-3.98497,12.2566
-3.98428,12.2848
-3.98359,12.2179
-3.9829,12.0499
-3.98221,11.7773
-3.98152,11.3982
-3.98083,10.9135
-3.98014,10.3263
-3.97946,9.64223
-3.97877,8.86918
-3.97808,8.01754
-3.97739,7.09994
-3.9767,6.13102
-3.97601,5.12727
-3.97532,4.10671
-3.97463,3.08863
-3.97394,2.09306
-3.97325,1.1405
-3.97257,0.25138
-3.97188,-0.554364
-3.97119,-1.25782
-3.9705,-1.84157
-3.96981,-2.2901
-3.96912,-2.5904
-3.96843,-2.73219
-3.96774,-2.70842
-3.96705,-2.51548
-3.96637,-2.15352
-3.96568,-1.62645
-3.96499,-0.942138
-3.9643,-0.112286
-3.96361,0.847697
-3.96292,1.91895
-3.96223,3.07947
-3.96154,4.30458
-3.96085,5.56742
-3.96016,6.83956
-3.95948,8.09163
-3.95879,9.29401
-3.9581,10.4176
-3.95741,11.4347
-3.95672,12.3191
-3.95603,13.0478
-3.95534,13.6007
-3.95465,13.9619
-3.95396,14.1195
-3.95328,14.0668
-3.95259,13.8018
-3.9519,13.3278
-3.95121,12.6535
-3.95052,11.7922
-3.94983,10.7627
-3.94914,9.58755
-3.94845,8.29377
-3.94776,6.91141
-3.94707,5.47317
-3.94639,4.0135
-3.9457,2.56778
-3.94501,1.17141
-3.94432,-0.141143
-3.94363,-1.33716
-3.94294,-2.38664
-3.94225,-3.26299
-3.94156,-3.94381
-3.94087,-4.41151
-3.94018,-4.65372
-3.9395,-4.66375
-3.93881,-4.44071
-3.93812,-3.9896
-3.93743,-3.3212
-3.93674,-2.45179
-3.93605,-1.40279
-3.93536,-0.200162
-3.93467,1.12624
-3.93398,2.54343
-3.9333,4.0161
-3.93261,5.50764
-3.93192,6.98096
-3.93123,8.39956
-3.93054,9.72834
-3.92985,10.9346
-3.92916,11.9888
-3.92847,12.8654
-3.92778,13.5432
-3.92709,14.0061
-3.92641,14.2436
-3.92572,14.2505
-3.92503,14.0275
-3.92434,13.5807
-3.92365,12.9216
-3.92296,12.0667
-3.92227,11.0371
-3.92158,9.85746
-3.92089,8.556
-3.92021,7.16315
-3.91952,5.71107
-3.91883,4.2327
-3.91814,2.76099
-3.91745,1.32808
-3.91676,-0.0354767
-3.91607,-1.30132
-3.91538,-2.44397
-3.91469,-3.44133
-3.914,-4.275
-3.91332,-4.93068
-3.91263,-5.39824
-3.91194,-5.67187
-3.91125,-5.74989
-3.91056,-5.63469
-3.90987,-5.33243
-3.90918,-4.85261
-3.90849,-4.20782
-3.9078,-3.41308
-3.90712,-2.48547
-3.90643,-1.44351
-3.90574,-0.306646
-3.90505,0.905168
-3.90436,2.17207
-3.90367,3.47471
-3.90298,4.79454
-3.90229,6.11429
-3.9016,7.41805
-3.90091,8.6916
-3.90023,9.92245
-3.89954,11.0999
-3.89885,12.2149
-3.89816,13.2603
-3.89747,14.2304
-3.89678,15.1209
-3.89609,15.9286
-3.8954,16.6517
-3.89471,17.2887
-3.89403,17.8393
-3.89334,18.3032
-3.89265,18.6807
-3.89196,18.9722
-3.89127,19.1782
-3.89058,19.2996
-3.88989,19.3369
-3.8892,19.2913
-3.88851,19.164
-3.88782,18.9565
-3.88714,18.6709
-3.88645,18.3101
-3.88576,17.8774
-3.88507,17.3775
-3.88438,16.8157
-3.88369,16.1988
-3.883,15.5346
-3.88231,14.8323
-3.88162,14.102
-3.88093,13.3552
-3.88025,12.6042
-3.87956,11.862
-3.87887,11.1422
-3.87818,10.4585
-3.87749,9.82478
-3.8768,9.25411
-3.87611,8.75894
-3.87542,8.35044
-3.87473,8.03825
-3.87405,7.83005
-3.87336,7.73137
-3.87267,7.74524
-3.87198,7.87201
-3.87129,8.10931
-3.8706,8.45185
-3.86991,8.89157
-3.86922,9.41773
-3.86853,10.0171
-3.86784,10.6741
-3.86716,11.3715
-3.86647,12.0904
-3.86578,12.8112
-3.86509,13.5136
-3.8644,14.1773
-3.86371,14.7831
-3.86302,15.3123
-3.86233,15.7485
-3.86164,16.0771
-3.86096,16.2862
-3.86027,16.3669
-3.85958,16.3136
-3.85889,16.124
-3.8582,15.7995
-3.85751,15.3448
-3.85682,14.7681
-3.85613,14.081
-3.85544,13.2978
-3.85475,12.4355
-3.85407,11.513
-3.85338,10.5509
-3.85269,9.57086
-3.852,8.5949
-3.85131,7.64488
-3.85062,6.74198
-3.84993,5.90604
-3.84924,5.15505
-3.84855,4.50479
-3.84787,3.96827
-3.84718,3.5556
-3.84649,3.27366
-3.8458,3.12595
-3.84511,3.11262
-3.84442,3.23057
-3.84373,3.4735
-3.84304,3.83221
-3.84235,4.29496
-3.84166,4.8478
-3.84098,5.47503
-3.84029,6.15973
-3.8396,6.8841
-3.83891,7.63021
-3.83822,8.38027
-3.83753,9.11725
-3.83684,9.82528
-3.83615,10.49
-3.83546,11.0989
-3.83477,11.6416
-3.83409,12.11
-3.8334,12.4985
-3.83271,12.8038
-3.83202,13.0252
-3.83133,13.1638
-3.83064,13.2234
-3.82995,13.2091
-3.82926,13.1279
-3.82857,12.988
-3.82789,12.7983
-3.8272,12.5684
-3.82651,12.3082
-3.82582,12.0273
-3.82513,11.7349
-3.82444,11.4397
-3.82375,11.1492
-3.82306,10.87
-3.82237,10.6072
-3.82168,10.365
-3.821,10.146
-3.82031,9.95135
-3.81962,9.78133
-3.81893,9.63488
-3.81824,9.51002
-3.81755,9.40404
-3.81686,9.31359
-3.81617,9.23499
-3.81548,9.16434
-3.8148,9.09782
-3.81411,9.0318
-3.81342,8.96302
-3.81273,8.88873
-3.81204,8.80682
-3.81135,8.71583
-3.81066,8.61501
-3.80997,8.50438
-3.80928,8.3846
-3.80859,8.25693
-3.80791,8.12323
-3.80722,7.98578
-3.80653,7.84714
-3.80584,7.71013
-3.80515,7.57755
-3.80446,7.45224
-3.80377,7.33682
-3.80308,7.23367
-3.80239,7.1449
-3.80171,7.07214
-3.80102,7.01669
-3.80033,6.97939
-3.79964,6.96072
-3.79895,6.96074
-3.79826,6.97926
-3.79757,7.01578
-3.79688,7.06968
-3.79619,7.14019
-3.7955,7.22654
-3.79482,7.328
-3.79413,7.44393
-3.79344,7.57378
-3.79275,7.71716
-3.79206,7.87384
-3.79137,8.04365
-3.79068,8.22653
-3.78999,8.42237
-3.7893,8.63098
-3.78862,8.85198
-3.78793,9.0847
-3.78724,9.32804
-3.78655,9.5804
-3.78586,9.83957
-3.78517,10.1027
-3.78448,10.3662
-3.78379,10.6257
-3.7831,10.8761
-3.78241,11.1119
-3.78173,11.3266
-3.78104,11.5135
-3.78035,11.6657
-3.77966,11.7762
-3.77897,11.838
-3.77828,11.8449
-3.77759,11.791
-3.7769,11.6718
-3.77621,11.4837
-3.77552,11.225
-3.77484,10.8955
-3.77415,10.4969
-3.77346,10.0332
-3.77277,9.51038
-3.77208,8.93669
-3.77139,8.32246
-3.7707,7.68005
-3.77001,7.02357
-3.76932,6.36869
-3.76864,5.73225
-3.76795,5.13184
-3.76726,4.58538
-3.76657,4.11065
-3.76588,3.72468
-3.76519,3.44331
-3.7645,3.28065
-3.76381,3.24855
-3.76312,3.35617
-3.76243,3.60958
-3.76175,4.01146
-3.76106,4.56074
-3.76037,5.25266
-3.75968,6.07852
-3.75899,7.02592
-3.7583,8.07882
-3.75761,9.21796
-3.75692,10.4211
-3.75623,11.6638
-3.75555,12.9196
-3.75486,14.1611
-3.75417,15.3604
-3.75348,16.4898
-3.75279,17.523
-3.7521,18.4351
-3.75141,19.2042
-3.75072,19.8113
-3.75003,20.2411
-3.74934,20.4828
-3.74866,20.53
-3.74797,20.3814
-3.74728,20.0405
-3.74659,19.5158
-3.7459,18.8206
-3.74521,17.9727
-3.74452,16.9938
-3.74383,15.9093
-3.74314,14.7471
-3.74246,13.5374
-3.74177,12.3114
-3.74108,11.1009
-3.74039,9.937
-3.7397,8.84944
-3.73901,7.86581
-3.73832,7.01063
-3.73763,6.30478
-3.73694,5.76483
-3.73625,5.40269
-3.73557,5.22515
-3.73488,5.23381
-3.73419,5.42501
-3.7335,5.78995
-3.73281,6.315
-3.73212,6.98207
-3.73143,7.76922
-3.73074,8.65125
-3.73005,9.60046
-3.72936,10.5876
-3.72868,11.5824
-3.72799,12.5549
-3.7273,13.4759
-3.72661,14.3182
-3.72592,15.0568
-3.72523,15.6701
-3.72454,16.1405
-3.72385,16.4543
-3.72316,16.6027
-3.72248,16.5815
-3.72179,16.3914
-3.7211,16.0378
-3.72041,15.5306
-3.71972,14.8836
-3.71903,14.1144
-3.71834,13.2435
-3.71765,12.2937
-3.71696,11.2893
-3.71627,10.2555
-3.71559,9.2175
-3.7149,8.1997
-3.71421,7.22511
-3.71352,6.31457
-3.71283,5.48629
-3.71214,4.7553
-3.71145,4.13308
-3.71076,3.6274
-3.71007,3.24214
-3.70939,2.9774
-3.7087,2.82957
-3.70801,2.79164
-3.70732,2.8536
-3.70663,3.00284
-3.70594,3.22483
-3.70525,3.50358
-3.70456,3.82236
-3.70387,4.16435
-3.70318,4.51321
-3.7025,4.85379
-3.70181,5.1726
-3.70112,5.45827
-3.70043,5.70204
-3.69974,5.89794
-3.69905,6.04302
-3.69836,6.1374
-3.69767,6.18421
-3.69698,6.18942
-3.6963,6.16164
-3.69561,6.11155
-3.69492,6.05173
-3.69423,5.99589
-3.69354,5.95851
-3.69285,5.95407
-3.69216,5.99661
-3.69147,6.09902
-3.69078,6.27261
-3.69009,6.52652
-3.68941,6.86742
-3.68872,7.29906
-3.68803,7.82209
-3.68734,8.43396
-3.68665,9.12884
-3.68596,9.8978
-3.68527,10.7289
-3.68458,11.6076
-3.68389,12.5172
-3.68321,13.439
-3.68252,14.3533
-3.68183,15.2396
-3.68114,16.0773
-3.68045,16.8467
-3.67976,17.5288
-3.67907,18.1066
-3.67838,18.5654
-3.67769,18.893
-3.677,19.0803
-3.67632,19.1216
-3.67563,19.0147
-3.67494,18.7608
-3.67425,18.3647
-3.67356,17.8347
-3.67287,17.1821
-3.67218,16.4209
-3.67149,15.5676
-3.6708,14.6406
-3.67011,13.6596
-3.66943,12.645
-3.66874,11.6178
-3.66805,10.5983
-3.66736,9.60602
-3.66667,8.65918
-3.66598,7.7741
-3.66529,6.96489
-3.6646,6.24312
-3.66391,5.61764
-3.66323,5.09437
-3.66254,4.67637
-3.66185,4.36374
-3.66116,4.1539
-3.66047,4.04175
-3.65978,4.01989
-3.65909,4.07907
-3.6584,4.20849
-3.65771,4.39627
-3.65702,4.62985
-3.65634,4.89646
-3.65565,5.18347
-3.65496,5.47882
-3.65427,5.77138
-3.65358,6.05126
-3.65289,6.30994
-3.6522,6.54062
-3.65151,6.73817
-3.65082,6.89923
-3.65014,7.0222
-3.64945,7.1071
-3.64876,7.15541
-3.64807,7.16997
-3.64738,7.15455
-3.64669,7.11378
-3.646,7.05279
-3.64531,6.97684
-3.64462,6.89119
-3.64393,6.80072
-3.64325,6.70979
-3.64256,6.62201
-3.64187,6.54005
-3.64118,6.46565
-3.64049,6.39951
-3.6398,6.34132
-3.63911,6.28983
-3.63842,6.24297
-3.63773,6.19804
-3.63705,6.15186
-3.63636,6.10103
-3.63567,6.04213
-3.63498,5.97206
-3.63429,5.88813
-3.6336,5.78848
-3.63291,5.67209
-3.63222,5.53905
-3.63153,5.39067
-3.63084,5.22953
-3.63016,5.05954
-3.62947,4.88578
-3.62878,4.71452
-3.62809,4.55305
-3.6274,4.4094
-3.62671,4.29217
-3.62602,4.21022
-3.62533,4.17231
-3.62464,4.18687
-3.62395,4.26157
-3.62327,4.40308
-3.62258,4.61671
-3.62189,4.90617
-3.6212,5.27337
-3.62051,5.71818
-3.61982,6.23835
-3.61913,6.82952
-3.61844,7.48512
-3.61775,8.1966
-3.61707,8.95347
-3.61638,9.74359
-3.61569,10.5535
-3.615,11.3685
-3.61431,12.1735
-3.61362,12.9529
-3.61293,13.6915
-3.61224,14.3745
-3.61155,14.9882
-3.61086,15.5202
-3.61018,15.9599
-3.60949,16.2988
-3.6088,16.5308
-3.60811,16.652
-3.60742,16.6615
-3.60673,16.5606
-3.60604,16.3537
-3.60535,16.0472
-3.60466,15.6501
-3.60398,15.1733
-3.60329,14.6294
-3.6026,14.0325
-3.60191,13.3973
-3.60122,12.7394
-3.60053,12.0743
-3.59984,11.4171
-3.59915,10.7822
-3.59846,10.1829
-3.59777,9.63091
-3.59709,9.13633
-3.5964,8.70714
-3.59571,8.34928
-3.59502,8.06644
-3.59433,7.8601
-3.59364,7.72963
-3.59295,7.67235
-3.59226,7.68383
-3.59157,7.75807
-3.59089,7.88782
-3.5902,8.06497
-3.58951,8.2808
-3.58882,8.52647
-3.58813,8.79327
-3.58744,9.07297
-3.58675,9.35821
-3.58606,9.64267
-3.58537,9.92127
-3.58468,10.1904
-3.584,10.4478
-3.58331,10.693
-3.58262,10.9266
-3.58193,11.1509
-3.58124,11.3689
-3.58055,11.5848
-3.57986,11.8033
-3.57917,12.0295
-3.57848,12.268
-3.5778,12.5236
-3.57711,12.7999
-3.57642,13.0997
-3.57573,13.4244
-3.57504,13.7736
-3.57435,14.1457
-3.57366,14.5367
-3.57297,14.9412
-3.57228,15.3518
-3.57159,15.7595
-3.57091,16.1537
-3.57022,16.5228
-3.56953,16.8544
-3.56884,17.1355
-3.56815,17.3534
-3.56746,17.4955
-3.56677,17.5506
-3.56608,17.5086
-3.56539,17.3615
-3.5647,17.1033
-3.56402,16.7311
-3.56333,16.2443
-3.56264,15.6458
-3.56195,14.9417
-3.56126,14.1408
-3.56057,13.2556
-3.55988,12.3009
-3.55919,11.2942
-3.5585,10.255
-3.55782,9.20451
-3.55713,8.16483
-3.55644,7.15844
-3.55575,6.20752
-3.55506,5.33332
-3.55437,4.55539
-3.55368,3.891
-3.55299,3.3546
-3.5523,2.95719
-3.55161,2.70597
-3.55093,2.60405
-3.55024,2.65014
-3.54955,2.83866
-3.54886,3.15962
-3.54817,3.59898
-3.54748,4.139
-3.54679,4.75861
-3.5461,5.43407
-3.54541,6.13971
-3.54473,6.84863
-3.54404,7.5336
-3.54335,8.16792
-3.54266,8.72621
-3.54197,9.18544
-3.54128,9.52557
-3.54059,9.73039
-3.5399,9.78807
-3.53921,9.69175
-3.53852,9.43988
-3.53784,9.03636
-3.53715,8.49068
-3.53646,7.81772
-3.53577,7.03746
-3.53508,6.1745
-3.53439,5.25748
-3.5337,4.31818
-3.53301,3.39079
-3.53232,2.51078
-3.53164,1.7139
-3.53095,1.03511
-3.53026,0.507441
-3.52957,0.160962
-3.52888,0.0217516
-3.52819,0.110997
-3.5275,0.444242
-3.52681,1.03073
-3.52612,1.87293
-3.52543,2.96637
-3.52475,4.29942
-3.52406,5.8536
-3.52337,7.60378
-3.52268,9.5189
-3.52199,11.5625
-3.5213,13.694
-3.52061,15.8691
-3.51992,18.0417
-3.51923,20.1647
-3.51854,22.1912
-3.51786,24.0761
-3.51717,25.7774
-3.51648,27.2569
-3.51579,28.4818
-3.5151,29.4254
-3.51441,30.0681
-3.51372,30.3975
-3.51303,30.4093
-3.51234,30.1074
-3.51166,29.5032
-3.51097,28.6162
-3.51028,27.4728
-3.50959,26.1058
-3.5089,24.5535
-3.50821,22.8584
-3.50752,21.0664
-3.50683,19.2252
-3.50614,17.3828
-3.50545,15.5867
-3.50477,13.8819
-3.50408,12.3101
-3.50339,10.9084
-3.5027,9.70838
-3.50201,8.73499
-3.50132,8.00618
-3.50063,7.53243
-3.49994,7.31644
-3.49925,7.35331
-3.49857,7.6307
-3.49788,8.12935
-3.49719,8.8238
-3.4965,9.68326
-3.49581,10.6726
-3.49512,11.7536
-3.49443,12.8859
-3.49374,14.0288
-3.49305,15.1421
-3.49236,16.1873
-3.49168,17.1291
-3.49099,17.9363
-3.4903,18.5827
-3.48961,19.0477
-3.48892,19.3171
-3.48823,19.3833
-3.48754,19.2451
-3.48685,18.9084
-3.48616,18.3849
-3.48548,17.6922
-3.48479,16.853
-3.4841,15.894
-3.48341,14.845
-3.48272,13.7381
-3.48203,12.6061
-3.48134,11.4816
-3.48065,10.3959
-3.47996,9.37796
-3.47927,8.4531
-3.47859,7.64261
-3.4779,6.96282
-3.47721,6.42467
-3.47652,6.03343
-3.47583,5.78858
-3.47514,5.68399
-3.47445,5.70814
-3.47376,5.84483
-3.47307,6.07363
-3.47238,6.37097
-3.4717,6.71084
-3.47101,7.06607
-3.47032,7.40926
-3.46963,7.71388
-3.46894,7.95546
-3.46825,8.11238
-3.46756,8.16694
-3.46687,8.10597
-3.46618,7.92145
-3.4655,7.61096
-3.46481,7.17775
-3.46412,6.6308
-3.46343,5.98456
-3.46274,5.25847
-3.46205,4.47641
-3.46136,3.66578
-3.46067,2.85664
-3.45998,2.08061
-3.45929,1.3697
-3.45861,0.755215
-3.45792,0.266491
-3.45723,-0.0701378
-3.45654,-0.232499
-3.45585,-0.203378
-3.45516,0.0286166
-3.45447,0.468548
-3.45378,1.1148
-3.45309,1.95883
-3.45241,2.98535
-3.45172,4.17257
-3.45103,5.49287
-3.45034,6.91339
-3.44965,8.39709
-3.44896,9.90383
-3.44827,11.3915
-3.44758,12.8175
-3.44689,14.14
-3.4462,15.3191
-3.44552,16.3186
-3.44483,17.1068
-3.44414,17.6577
-3.44345,17.952
-3.44276,17.9776
-3.44207,17.7306
-3.44138,17.2148
-3.44069,16.4423
-3.44,15.433
-3.43932,14.2142
-3.43863,12.8195
-3.43794,11.2886
-3.43725,9.66508
-3.43656,7.9962
-3.43587,6.33069
-3.43518,4.71774
-3.43449,3.20526
-3.4338,1.83856
-3.43311,0.658937
-3.43243,-0.29761
-3.43174,-1.00147
-3.43105,-1.43034
-3.43036,-1.56987
-3.42967,-1.41418
-3.42898,-0.965945
-3.42829,-0.236367
-3.4276,0.75518
-3.42691,1.98178
-3.42623,3.40981
-3.42554,4.99996
-3.42485,6.70843
-3.42416,8.48837
-3.42347,10.2912
-3.42278,12.0681
-3.42209,13.7717
-3.4214,15.3571
-3.42071,16.7838
-3.42002,18.0161
-3.41934,19.0249
-3.41865,19.7881
-3.41796,20.2912
-3.41727,20.5277
-3.41658,20.4993
-3.41589,20.2156
-3.4152,19.6935
-3.41451,18.957
-3.41382,18.0358
-3.41313,16.9647
-3.41245,15.7821
-3.41176,14.529
-3.41107,13.2472
-3.41038,11.9784
-3.40969,10.7627
-3.409,9.63714
-3.40831,8.6347
-3.40762,7.78336
-3.40693,7.10517
-3.40625,6.61563
-3.40556,6.32341
-3.40487,6.23002
-3.40418,6.33006
-3.40349,6.6114
-3.4028,7.05579
-3.40211,7.63956
-3.40142,8.33452
-3.40073,9.10901
-3.40004,9.92902
-3.39936,10.7595
-3.39867,11.5652
-3.39798,12.3127
-3.39729,12.9705
-3.3966,13.5109
-3.39591,13.9106
-3.39522,14.1513
-3.39453,14.2207
-3.39384,14.1125
-3.39316,13.8264
-3.39247,13.3688
-3.39178,12.7518
-3.39109,11.9927
-3.3904,11.1141
-3.38971,10.1424
-3.38902,9.10694
-3.38833,8.03934
-3.38764,6.97209
-3.38695,5.93759
-3.38627,4.96703
-3.38558,4.08933
-3.38489,3.3303
-3.3842,2.71166
-3.38351,2.25053
-3.38282,1.9588
-3.38213,1.84289
-3.38144,1.90355
-3.38075,2.13593
-3.38007,2.52986
-3.37938,3.07024
-3.37869,3.73759
-3.378,4.50886
-3.37731,5.35817
-3.37662,6.25772
-3.37593,7.17882
-3.37524,8.09277
-3.37455,8.97188
-3.37386,9.79033
-3.37318,10.525
-3.37249,11.1562
-3.3718,11.6682
-3.37111,12.0497
-3.37042,12.294
-3.36973,12.3993
-3.36904,12.3686
-3.36835,12.2091
-3.36766,11.9325
-3.36697,11.5537
-3.36629,11.0909
-3.3656,10.5644
-3.36491,9.99609
-3.36422,9.40845
-3.36353,8.8239
-3.36284,8.26392
-3.36215,7.74833
-3.36146,7.29466
-3.36077,6.91755
-3.36009,6.62837
-3.3594,6.43487
-3.35871,6.34103
-3.35802,6.34702
-3.35733,6.44934
-3.35664,6.64103
-3.35595,6.91211
-3.35526,7.24997
-3.35457,7.63999
-3.35388,8.06609
-3.3532,8.51147
-3.35251,8.95926
-3.35182,9.39309
-3.35113,9.79784
-3.35044,10.1601
-3.34975,10.4686
-3.34906,10.7147
-3.34837,10.8927
-3.34768,10.9997
-3.347,11.036
-3.34631,11.0047
-3.34562,10.9117
-3.34493,10.7653
-3.34424,10.5757
-3.34355,10.3545
-3.34286,10.1146
-3.34217,9.86902
-3.34148,9.63075
-3.34079,9.41199
-3.34011,9.22377
-3.33942,9.0754
-3.33873,8.97405
-3.33804,8.92458
-3.33735,8.92924
-3.33666,8.98768
-3.33597,9.0969
-3.33528,9.25147
-3.33459,9.44374
-3.33391,9.66419
-3.33322,9.90191
-3.33253,10.145
-3.33184,10.3813
-3.33115,10.5987
-3.33046,10.7859
-3.32977,10.9328
-3.32908,11.0313
-3.32839,11.0753
-3.3277,11.0614
-3.32702,10.9891
-3.32633,10.8607
-3.32564,10.6816
-3.32495,10.4603
-3.32426,10.2078
-3.32357,9.9375
-3.32288,9.6649
-3.32219,9.40687
-3.3215,9.18116
-3.32082,9.0058
-3.32013,8.89837
-3.31944,8.87533
-3.31875,8.95145
-3.31806,9.13911
-3.31737,9.44785
-3.31668,9.88383
-3.31599,10.4495
-3.3153,11.1435
-3.31461,11.9602
-3.31393,12.8902
-3.31324,13.9201
-3.31255,15.033
-3.31186,16.2087
-3.31117,17.4245
-3.31048,18.6556
-3.30979,19.8757
